stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,1
72hpf,1.13,0,0,0,0.56,0,0
21Day,3.33,0.37,0.37,0,0,0,0.37
3Month,8.32,0,1.14,0.21,0.1,0.1,0.42
22Month,1.78,0.14,1.23,0,0.27,0,0.27
