stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,0,0,16,0,4
72hpf,0,3.95,10.99,0,0.56,1.41,18.32,0,3.1
21Day,0.37,4.07,14.8,0,1.48,1.85,7.03,0.37,3.33
3Month,1.04,18.41,0.62,3.02,3.02,0.94,0.62,0.1,3.12
22Month,0.14,6.97,0.27,0,2.32,0,0.41,0.14,0.41
