stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0,0.28,0,0,0,0,0.28,0,4.23
21Day,0,0.37,0,12.58,1.48,2.22,0,0.37,2.96
3Month,0.1,0.62,0.31,5.1,0,0,0,0,0.21
22Month,0,0,0,0.55,0,0,0,0,0
