stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,0,0,0,0
72hpf,0.28,0,9.86,0,0,0,1.13,0,0
21Day,0.37,3.33,7.03,0,42.55,0.37,4.81,2.59,1.85
3Month,0,0.21,0,0.42,0.1,0,0.1,0,0
22Month,0,0.55,0,0.27,0,0,0.55,0,0
