stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,10.71,0,0.56
21Day,0.37,0.74,0,0.37,0,8.51,0.37,0.37
3Month,0,1.14,0.1,0.21,0.1,0.31,0,0.21
22Month,0.14,3.55,0,0.14,0,0,0.14,0.27
