stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,2.54,0,0,0.56,2.25,0,0,0
21Day,4.07,0,0,3.7,9.62,0,0.74,0.37
3Month,1.04,0.31,0.1,0.1,0,0,0,0.1
22Month,1.78,0,0.55,0,0,0.14,0,0
