stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,3,0,0,1
72hpf,0,0.28,0.28,0,0.28,0.28,2.54,0,0.28,0.56
21Day,0,2.96,0.37,1.11,0.74,0,1.11,0,0.37,0.74
3Month,0.1,5.41,0.21,22.26,0.42,0.31,0.31,0,0.1,1.04
22Month,0.41,4.51,0,5.06,0.82,0.14,0.27,0.14,0,0.55
