stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,0,0,0,0,35,0,0,2
72hpf,1.97,0.28,0,0,0,24.24,0,0,1.97
21Day,1.11,0,0,0.74,0.37,11.1,0,0,1.48
3Month,6.14,0,0.52,0.73,0,0.1,0.1,0.21,0.42
22Month,11.89,0,0.14,0.14,0.14,0,0.27,0,0.41
