stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,1,0
72hpf,0,0,0,0.28,0.56
21Day,0.37,0,0,0.37,1.11
3Month,3.85,0.1,0.1,0,0.31
22Month,0.27,0,0,0,0.14
