stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0.56,0,0.28
21Day,0,0,0.37,0,0,0
3Month,0.1,0.1,0,0,0.1,0
22Month,0.14,0,0,0.27,0,0
