stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0,0
72hpf,0.56,0,0,0,0.56,14.94,0.28,0,0.85
21Day,0.37,0.37,0,0,0.37,16.28,0,0.37,0.37
3Month,7.28,0,1.87,1.14,1.14,0.94,0,0.1,0.42
22Month,3.42,0,0.55,0.55,0.27,0.96,0,0.14,0.14
