stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,0.56,0.28,0,0,0,0,0,0
21Day,0,1.11,0.37,0,0,0.37,0.37,0,0.74
3Month,0.42,7.39,0,1.87,0.94,0.31,0.1,0,0.42
22Month,0,3.69,0,0,0.14,0,0.41,0.14,0
