stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,2,0,0
72hpf,0,0.56,0,0,0,0.56,0,0
21Day,0,0,0,0,0,0.74,0,0
3Month,0.31,0,0.1,0,0.31,0,0.31,0.1
22Month,1.23,0,0,0.55,0,0.14,0,0
