stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,3,0,5
72hpf,14.66,0.28,0,0.28,0.56,7.33,0.28,72.43
21Day,6.29,1.48,0.37,0,1.48,2.22,1.85,63.64
3Month,0.62,0,0.1,0.21,0,0,0,0
