stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,2,2,0,1
72hpf,0.28,0,0,0.56,0.56,0,1.41
21Day,0,0,0,0.37,0.37,0,0
3Month,1.56,9.67,0.52,0.62,0,0.21,0.1
22Month,0.41,0,0,0,0,0.14,0
