stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,4,0,2,5,815,2,1,12
72hpf,0,0,0,0,0,18.04,0,0,0.56
21Day,0,0.37,0.37,0.37,0,5.55,0,0.74,0
3Month,0,0.1,0.21,0,0,0,0,0,0
22Month,0,0.14,0,0,0,0,0,0,0
