stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,2,0,0,0
72hpf,0,0,0,0,0,0.28,0,0,0.28
21Day,0,0.74,0,0.37,0,4.07,0,0,2.96
3Month,4.47,2.18,14.46,0.73,0.83,0.1,0,0.31,0.42
22Month,2.05,2.19,3.28,0.14,1.23,0.27,0.14,0,0.27
