stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0
72hpf,0,0.28,0,0,1.13,50.73,0,0.56
21Day,0.37,1.11,0,0,0,21.09,1.48,0.74
3Month,0.1,0,0.42,0.1,0,0,0,0.1
