stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,2,0,0,0,0,0
72hpf,0,1.97,0.28,0,0.28,0,0
21Day,0,0,0,0.37,0,0,0.74
3Month,0,0,0.31,0,0,0,0
22Month,0.55,0.82,3.14,0.41,0,0.27,0.27
