stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,52,108,3,0,33,107,7961,6,4,160
72hpf,21.42,94.7,26.78,0,6.2,41.15,3851.45,1.41,8.17,143.74
21Day,5.18,41.07,17.39,0,51.8,18.5,667.83,0,18.87,48.1
3Month,8.63,26.11,0.31,13.42,14.04,5.82,44.83,0.31,15.5,12.27
22Month,8.2,20.5,0.27,7.93,2.05,1.09,47.28,1.09,17.08,7.24
