stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0.28,0,0.28,0
21Day,0,0.74,0,0,0,0,0,0
3Month,1.25,4.06,0.21,0.1,0.1,0,0.1,0.31
22Month,3.42,5.47,0.82,0.14,0.14,0.27,0.27,0
