stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,1.13,0,0,0
21Day,0,0,0,0,0,0.74,0,0,0.37
3Month,0,1.04,0,0.1,0.1,0,0,0,0.1
22Month,0.68,10.52,0.96,3.96,0.41,0.14,0.27,0.14,1.91
