stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0.28,0,0,1.97,0.28
21Day,0,0,0,0.74,0
3Month,0.31,0.1,0.21,0,0
22Month,0.41,0,0.27,0,0
