stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,0,0,28,0,1
72hpf,0,1.41,0.28,0,0,0.56,14.66,0.28,0
21Day,0.37,0.37,1.11,0,0.74,0,7.77,0,1.85
3Month,0,0.1,0,0.1,0.1,0,0,0,0
