stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,5,0,0,2,1,64,0,13
72hpf,0,1.69,0,0,0,0.28,7.89,0,3.1
21Day,0,1.11,0.37,0,0.37,1.11,7.4,0,4.07
3Month,0,0.62,0,0,0,0,0,0,0
22Month,0.14,3.96,0,0.14,0.82,0.14,0.14,0.14,1.09
