stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
72hpf,0,0,0,0.28,0,0
21Day,0.37,0,0.37,4.07,0,0
3Month,0.73,0.1,0.1,0,0.1,0.21
22Month,1.64,0.14,0.41,0,0.27,0
