stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,23.39,0.56,0,0.28,0,5.07,0,0.28
21Day,38.11,0.74,0,0.37,0.37,2.96,0.37,0
3Month,3.95,0,0.31,0.31,0,0,0,0.52
22Month,1.23,0,0,0.14,0,0,0,0.14
