stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,2,0,0
72hpf,0,0,0,0,0.56,0,0
21Day,0,0,0.74,0,0,0,0.74
3Month,1.87,9.88,0.1,0.1,0.1,0.1,0.21
22Month,0.27,0.27,0,0,0,0,0
