stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,2,0,1
72hpf,0.28,2.54,1.13,0.28,0,0.85,128.8,0,4.23
21Day,0,3.33,0.74,0,1.11,0.74,63.27,1.85,2.96
3Month,0.31,2.7,0,1.14,0.1,0.1,0.94,0.31,2.5
22Month,0,1.23,0,4.92,0.27,0,0.55,0.14,0.55
