stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,1,1,0,0,2
72hpf,0,0,0,0,0.28,1.13,0,0,0.56
21Day,2.96,1.11,0,0,1.48,2.22,0,0,5.18
3Month,1.14,0,0.31,0.21,0.21,0,0,0,0.1
22Month,2.19,0,0,0,0,0,0.14,0.14,0.14
