stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,3,0,1
72hpf,0,0,0,0,6.76,0,0.28
21Day,1.48,0,0,0,2.22,0,0
3Month,1.56,1.66,0.31,0.31,0.1,0.1,0.73
22Month,1.09,0,0.14,0,0.14,0,0.27
