stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0.28,0,0,0.56,12.97,0,0.28
21Day,1.11,0,0,0,6.66,0.37,0
3Month,0,0.1,0,0,0,0.21,0
22Month,0.27,0,0.14,0,0,0,0
