stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.85,0,0,0,0,0,0
21Day,0,3.33,0,0,0,0.37,0,0.37
3Month,0,2.7,0.1,0,0.1,0,0,0.1
22Month,0.14,3.01,0.14,0.14,0.14,0,0.14,0
