stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,3,0,0,0,0,1,0,0
72hpf,1.41,5.07,0.56,0,0,0.85,9.02,0.56,0.85
21Day,0.37,4.44,0.37,0,0,0.37,1.48,0.37,0.37
3Month,0.94,1.56,0.1,0.42,0.1,0.21,0.1,0,0.52
22Month,1.09,1.23,0,0.14,0.27,0,0.14,0,0.14
