stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4,0,0,0,0,16,0,3
72hpf,0,16.91,0,0,0,0,10.43,0,0.56
21Day,0,5.18,0,0,0.37,1.85,1.85,0.37,0.74
3Month,0.1,9.57,0.1,1.87,1.56,0.94,0.1,0.31,0.21
22Month,0.68,6.56,0,2.05,1.23,0.55,0.27,0,0.41
