stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0,0.28,0,0,0,0,0.56,0,0
21Day,0,1.85,0,0,0,0.37,0.37,0,0
3Month,0.1,1.46,0.1,0,1.14,0.21,0,0,0
22Month,0.41,3.55,0,0.14,0.27,0.14,0,0.41,0.14
