stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0
72hpf,0.85,0.28,0,0,0,19.45,0,0.85
21Day,1.85,0,0,0,2.22,6.29,0,1.11
3Month,3.22,0,25.9,0.42,0.21,0.73,0.52,0.52
22Month,2.73,0,0.68,1.09,0.41,0.55,0.68,0.27
