stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,1.41,0,0,0,0.56,0.28,0,0
21Day,0,3.7,0,0,0,1.11,0,0,0
3Month,0.21,31.21,0.52,0.73,0.1,0.73,0,0.31,0.42
22Month,0.14,4.51,1.23,0,0,0,0.27,0.27,0.55
