stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,14.37,0,0.28,0,0,0.28
21Day,0,0.74,0,37.74,0,1.11,0,0.37,0.74
3Month,0.1,1.98,0.31,18.52,0,0.21,0,0.21,0.21
22Month,0,4.65,0.27,28.29,0.55,0.14,0.14,0,0.27
