stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,4,0,0,0
72hpf,1.13,0,0,0,0,1.69,0,0.28,0
21Day,0.74,0,0,1.85,0,1.85,0,1.85,0
3Month,6.66,0.1,0.31,1.46,1.46,0,0,0.52,0.52
22Month,0.27,0,0.27,1.5,0,0,0.14,0,0.14
