stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,1,6,1
72hpf,0,0,0,0,3.1,0.28
21Day,1.48,0,0,0,0.74,0.37
3Month,0.42,1.46,0.1,0,0,0.21
22Month,1.5,0.68,0,0,0,0
