stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,1,0,0,0,1,0
72hpf,0,0,0,0,0.85,0
21Day,0,0,0,0.37,3.7,0
3Month,0.21,0,0,0,0,0
22Month,1.64,0.14,0.14,0,0,0.14
