stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,0,0,24,0,1,0
72hpf,5.92,0.85,0,0,0.56,19.45,0,0,0.85
21Day,3.33,0,0.74,0,0,1.85,0,0.37,0.74
3Month,17.79,0.1,49.82,1.04,0.42,2.39,0,0.62,0.52
22Month,6.42,0,5.33,0.41,0.14,1.09,0.14,0.14,0.14
