stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.56,0,0,0,0,0,0,4.23,0.56
21Day,10.36,4.44,0,5.18,2.59,11.1,0,228.28,8.14
3Month,15.08,0.1,1.14,1.87,0.83,0.1,0,85.19,0.52
22Month,11.75,0,0.14,0.14,0,0,1.78,16.26,0.41
