stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,3,0,0
72hpf,1.13,0,0,0,0,3.1,0,0.28
21Day,2.22,0.37,0,0.37,0,0.74,0.74,1.11
3Month,4.16,0,19.24,0.21,0.1,0.31,0.1,0
22Month,2.73,0,0.82,0.27,0,0.27,0,0.14
