stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,1,1,19,0,4
72hpf,0.28,2.82,0.28,0,0,0.85,23.96,0.28,3.66
21Day,0,1.85,0.37,0,0,1.48,9.25,0,3.7
3Month,0.1,2.5,0,1.77,0.52,0.21,0.21,0.31,0.42
22Month,0,3.69,0,0.27,0.41,0.14,0,0,0.55
