stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,23,0,0,1,1,13,1,5
72hpf,1.97,0,0,0,0.28,1.97,0,3.1
21Day,0,0.37,0,0,0,0.37,0,2.22
3Month,0.83,0,2.29,0.31,0,0,0,0.42
22Month,0.68,0,0,0,0,0,0,0.14
