stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,7,3,0,1
72hpf,0,0,0,0,3.1,1.41,0,0.56
21Day,0,0,0,0,1.48,0,0,0
3Month,0.1,0.73,1.04,0.31,0.1,0,0.1,0
22Month,0,0.27,0,0.41,0.14,0,0,0
