stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,3,0
72hpf,0.56,0.56,0,0,0,5.64,0,9.58,1.69
21Day,5.18,1.85,0,0.37,2.59,3.33,0,10.36,4.44
3Month,2.5,0,0.21,0.94,0,0.1,0,0,0.42
22Month,8.61,0,0.27,1.23,0,0.27,0.27,0.68,0.96
