stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0.28,0,0.56,0.28,12.4,0,2.82
21Day,0,1.85,0,1.11,0.74,2.59,0.74,4.81
3Month,0,0.42,0.94,0.31,0,0,0,0
22Month,0.27,1.37,0.27,0.14,0.14,0,0,1.37
