stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,0.28,0,0,0,0,1.13,0,0
21Day,0,1.85,0,0,0.37,0.37,0.37,0,0
3Month,0.21,5.72,0.1,0.21,2.18,0.31,0,0.31,0.21
22Month,0.27,2.32,0.14,0.14,0.55,0,0,0,0.14
