stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,6,0,4,0,0,0,0,0
72hpf,0,7.05,0,0.85,0,0,0,0.28,0.28
21Day,0,40.7,0,4.07,1.48,1.85,0,1.11,0.37
3Month,0.21,18.52,0.62,1.25,0.1,0,0,0.21,0.31
22Month,0.27,20.63,0,1.5,0.27,0.27,0.55,0,0
