stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,1,1,0,0
72hpf,0,0,0,0,0.56,0,0.28
21Day,0.74,0.37,0,0,0.74,0,0.37
3Month,1.77,4.47,0.1,0,0,0.1,0
22Month,0.55,0,0,0,0.14,0,0.14
