stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0.37,2.59,2.22,0,0.74,0.37,3.7,3.33,2.96
3Month,0,1.35,0,0.31,1.04,0,0,0.42,0.31
