stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,1,0,0,0,0,0
72hpf,0,0,0.56,0,1.41,0,0,0
21Day,0.37,0,0.37,0,0.37,0,0,0
3Month,0.94,0.31,16.33,0.1,0.1,0,0.21,0
22Month,1.09,0,5.33,0,0,0.27,0,0.14
