stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,3
72hpf,0.28,0.28,0,0,0,1.41,0,0.85
21Day,0,0.74,0,0,1.11,1.85,0,5.92
3Month,0,0.21,0.1,0,0,0,0.1,0
22Month,0,0,0,0.55,0,0,0.14,0
