stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,1,1,1,0,0,0
72hpf,0,1.69,0,0,0.28,1.41,0,0,1.13
21Day,0,15.91,0,0.74,0.74,0.37,0,0.37,1.48
3Month,0.1,6.66,0.1,2.08,0,0,0,0.1,0.83
22Month,0.27,15.85,0.14,3.83,0.41,0.55,0.82,0.14,2.6
