stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0.28,0,0,0,0,0,0
3Month,7.8,5.1,0.42,0.1,0,0.21,0.1
22Month,0.55,3.83,0,0,0.14,0,0
