stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,3,0,0,0,0,1,0,0
72hpf,0,6.48,0,0,0,0.28,0,0,0
21Day,0,14.8,0,0.74,0.37,0.37,0,0,0
3Month,0.31,31,0.94,10.4,0.42,0.21,0,0.42,0
22Month,0.14,3.55,0.68,1.09,1.23,0.14,0.27,0.27,0.14
