stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,2,1,9,0,0
72hpf,0.56,0.56,0,0.56,0.56,37.2,0,26.49
21Day,1.11,1.11,0,0.37,0.37,10.36,0,32.93
3Month,2.6,0,1.14,2.39,0.31,0.73,0,20.49
22Month,0.82,0,0,0.41,0,0,0.14,2.05
