stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4,0,0,0,2,0,0
72hpf,0,7.61,0,0,0,0.85,0,0
21Day,0,11.1,0,0.37,0,0.74,0,0.37
3Month,0.1,23.61,0.42,1.25,0.1,0.21,0.42,0.21
22Month,0.14,7.93,0,0.82,0,0,0.14,0.14
