stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.69,0,0,0,1.97,0,0,0
21Day,4.07,0.37,0,0,2.96,0.37,0,0
3Month,2.5,0.21,0.42,0,0,0,0.21,0.52
22Month,6.83,0.27,0.27,0.27,0.14,0.41,0,0.55
