stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,7,0,0,0,13,0,1,4
72hpf,0.28,6.76,0,0,0,12.68,0,0.28,2.54
21Day,0,11.1,0,2.96,1.11,4.81,0,0.37,6.66
3Month,0.21,2.7,0.1,0.62,0.52,0.21,0.1,0.1,0.42
22Month,0,2.87,0,0.14,0,0,0,0,0.14
