stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,66,0,0,0,0,7,0
72hpf,21.98,0,0,0,0,1.13,0.28
21Day,20.35,0.37,0.37,0,0.37,1.48,0.37
3Month,2.7,0,0,0.1,0,0,0
22Month,0.55,0,0,0,0,0,0
